product_name,category_large,category_medium,item_type,grocery_item_name,brand_name,processed_grocery_item_name,is_augmented
"오뚜기 양조식초, 1.8L, 2개 4,600원 (10ml당 13원) 내일(일) 새벽 도착 보장 5 (11778) 최대 230원 적립",조미료,양념/소스,SAUCE_SEASONING,양조식초,오뚜기,식초,0
"믈레코비타 아이러브밀크 멸균 우유 3.5%, 1L, 36개 14%62,400원 53,660원 (100ml당 149원) 내일(일) 도착 보장 5 (77265) 최대 2,683원 적립",유제품,우유/두유,DAIRY,우유,아이러브밀크,우유,0
[아몬드브리즈] 아몬드 음료 4종 (190mL X 6개),유제품,우유/두유,DAIRY,아몬드유,아몬드브리즈,식물성 음료,0
[복음자리] 딸기잼 500g,상온식품,잼/스프레드,SAUCE_SEASONING,딸기잼,복음자리,딸기잼,0
"국내산 양파(소), 1kg, 1개 2,990원 (100g당 299원) 내일(일) 새벽 도착 보장 4.5 (95092) 최대 150원 적립",채소/곡물류,채소,RAW_PRODUCE,양파,,양파,0
"국내산 청양고추, 60g, 3개 2,780원 (100g당 1,544원) 내일(일) 새벽 도착 보장 5 (298518) 최대 139원 적립",채소/곡물류,채소,RAW_PRODUCE,청양고추,,청양고추,0
[은하수산] 연어배꼽살 회 100g (냉장),수산물,생선,RAW_SEAFOOD,연어,은하수산,연어,0
"롯데웰푸드 키스틱 소시지, 800g, 2개 15,890원 (10g당 99원) 내일(일) 도착 보장 4.5 (45929) 최대 795원 적립",육류/계란,가공육(햄/소시지),PROCESSED_MEAT,소시지,롯데,소세지,0
[그로서리서울] 곤약쫀드기 인절미 (10개입),간식류,떡,SNACK,인절미,그로서리서울,인절미,0
[도드람한돈] 미트공방 비엔나 소시지 250g,육류/계란,가공육(햄/소시지),PROCESSED_MEAT,소시지,도드람한돈,소세지,0
[선물세트] 아티장비스킷 커피 앤 티 페어링 비스킷 2종 (택1),간식류,과자/스낵,SNACK,쿠키,아티장비스킷,쿠키,0
"오뚜기옛날 참기름, 350ml, 1개 5,700원 (10ml당 163원) 내일(일) 새벽 도착 보장 5 (1663) 최대 285원 적립",조미료,식용유/기름,SAUCE_SEASONING,참기름,오뚜기,참기름,0
[마켓컬리X매일유업] My Basic 매일 좋은 1A 우유 900mL,유제품,우유/두유,DAIRY,우유,매일,우유,0
[기뜬정] 수제 오란다 서울 세트 (20g X 18개),간식류,과자/스낵,SNACK,오란다,기뜬정,강정/한과,0
"웅진빅토리아 더빅토리아 자두 탄산음료, 500ml, 20개 쿠폰할인45%20,000원 10,900원 (100ml당 109원) 내일(일) 도착 보장 5 (4736) 최대 545원 적립",음료,탄산음료,BEVERAGE,탄산수,웅진빅토리아,탄산수,0
[태우한우] 1+ 한우 살치살 구이용 200g (냉장),육류/계란,소고기,RAW_MEAT,살치살,태우한우,살치살,0
"국내산 양상추, 1통, 1개 2,240원 (1개당 2,240원) 내일(일) 새벽 도착 보장 4.5 (110278) 최대 112원 적립",채소/곡물류,채소,RAW_PRODUCE,양상추,,양상추,0
[속초해품] 실속형 백명란 330g (냉장),수산물,어란,RAW_SEAFOOD,백명란,속초해품,명란,0
[해찬들] 100% 국산고추장500g,조미료,양념/소스,SAUCE_SEASONING,고추장,해찬들,고추장,0
"웅진빅토리아 캔 탄산수 플레인, 250ml, 30개 11,500원 (100ml당 153원) 내일(일) 도착 보장 5 (15547) 최대 575원 적립",술,기타 주류,ALCOHOL,진,웅진빅토리아,진,0
"CJ 백설 구운소금, 1kg, 1개 쿠폰할인3%5,470원 5,300원 (100g당 530원) 내일(일) 도착 보장 4.5 (4068) 최대 265원 적립",조미료,조미료,SAUCE_SEASONING,구운소금,백설,소금,0
"국내산 친환경 흙당근, 1kg, 1개 4,800원 (100g당 480원) 내일(일) 새벽 도착 보장 4.5 (75166) 최대 240원 적립",채소/곡물류,채소,RAW_PRODUCE,당근,,당근,0
[하림] 치킨스테이크 다리살 320g,간편식,냉동식품,FROZEN_MEAL,냉동 치킨,하림,냉동 치킨,0
[덴마크] 덴마크 하이 그릭 프로즌 아이스크림 474g,간식류,디저트/케이크,BAKERY,아이스크림,덴마크,아이스크림,0
[자연에찬] 건새우 아욱국 700g,간편식,레트로트,RTC_MEAL,레트로트,자연에찬,레트로트,0
[선물세트] 양산도 양념민물장어 세트 (예약일수령),간편식,밀키트,RTC_MEAL,밀키트,양산도,밀키트,0
[해태] 자유시간 쿠키앤크림 미니 272g,간식류,초콜릿/사탕,SNACK,자유시간,해태,기타 초콜릿/사탕,0
[속초해품] 명란젓 160g,간편식,반찬류,SIMPLE_PROCESSED,명란젓,속초해품,명란젓,0
"풀무원샘물 생수 무라벨, 330ml, 40개 9,400원 (100ml당 71원) 내일(일) 도착 보장 5 (165782) 최대 470원 적립",음료,생수,BEVERAGE,생수,풀무원,생수,0
[범산목장] 유기농 목초 그릭 요구르트 350mL,유제품,요거트,DAIRY,요구르트,범산목장,요구르트,0
[랩노쉬] 단백쿠키 10개입 5종 (택1),간식류,과자/스낵,SNACK,쿠키,랩노쉬,쿠키,0
"곰곰 한입 돈까스 (냉동), 1kg, 1개 7,990원 (100g당 799원) 내일(일) 새벽 도착 보장 4.5 (36866) 최대 400원 적립",간편식,냉동식품,FROZEN_MEAL,냉동 돈까스,곰곰,냉동 돈까스,0
땅끝 해남 쌀 20kg,채소/곡물류,쌀/잡곡,GRAIN,쌀,,쌀,0
[브로드카세] 크리스마스 쿠키 만들기 세트 2종 (택1),간식류,과자/스낵,SNACK,쿠키,브로드카세,쿠키,0
[해담촌] 봄동 김치 700g,간편식,반찬류,SIMPLE_PROCESSED,봄동김치,해담촌,기타 반찬류,0
"사조참치 살코기 안심따개, 100g, 12개 쿠폰할인5%15,900원 15,030원 (10g당 125원) 내일(일) 도착 보장 5 (194170) 최대 751원 적립",상온식품,참치/스팸캔,CANNED,참치캔,사조,참치캔,0
[자연실록] 무항생제 닭 윗날개 (봉) 500g,육류/계란,닭고기,RAW_MEAT,윗날개,자연실록,닭날개,0
[비마스터] 데일리 아카시아 꿀스틱 (30포),조미료,양념/소스,SAUCE_SEASONING,꿀,비마스터,꿀,0
"MORN 현미 월남쌈, 200g, 3개 5,890원 (100g당 982원) 내일(일) 도착 보장 5 (34265) 최대 295원 적립",간편식,반찬류,SIMPLE_PROCESSED,월남쌈,MORN,기타 반찬류,0
[담꽃] 팥칼국수 (2인분),간편식,밀키트,RTC_MEAL,밀키트,담꽃,밀키트,0
[온하루] 새우 잣즙냉채,간편식,반찬류,SIMPLE_PROCESSED,새우냉채,온하루,기타 반찬류,0
[목우촌] 프라임 살코기햄 300g,육류/계란,가공육(햄/소시지),PROCESSED_MEAT,햄,목우촌,햄,0
"곰곰 예가체프 드립백 커피, 8g, 36개입, 1개 15%21,900원 18,490원 (1개당 514원) 내일(일) 도착 보장 4.5 (12484) 최대 925원 적립",음료,커피/차,BEVERAGE,커피 드립백,곰곰 ,드립백,0
"국내산 무, 1개입, 4개 6,190원 (1개당 1,548원) 내일(일) 새벽 도착 보장 4.5 (269502) 최대 310원 적립",채소/곡물류,채소,RAW_PRODUCE,무,,무,0
"페페브루노 엑스트라버진 코코넛오일, 1개, 200ml 6,000원 (100ml당 3,000원) 내일(일) 도착 보장 5 (222) 최대 300원 적립",조미료,식용유/기름,SAUCE_SEASONING,코코넛 오일,페페브루노,코코넛 오일,0
[풀무원] 쌈장 2종,조미료,양념/소스,SAUCE_SEASONING,쌈장,풀무원,쌈장,0
"DIAMOND 흰다리 새우살 50~59마리 (냉동), 900g(26/30), 1팩 17,900원 (100g당 1,989원) 내일(일) 새벽 도착 보장 5 (9690) 최대 895원 적립",수산물,새우/게,RAW_SEAFOOD,새우,DIAMOND,새우,0
[생미쉘] 비스킷 2종 (택1),간식류,과자/스낵,SNACK,쿠키,생미쉘,쿠키,0
현미 2kg,채소/곡물류,쌀/잡곡,GRAIN,현미,,현미,0
[이야이야앤프랜즈] 크리스마스 EDT 엑스트라버진 올리브오일 500ml,조미료,식용유/기름,SAUCE_SEASONING,올리브오일,이야이야앤프랜즈,올리브오일,0
[미즈호] 노리마키 센베 와사비 55g x 2번들,간식류,과자/스낵,SNACK,과자,미즈호,기타 과자/스낵,0
"지중해산 레몬식초, 900ml, 1개 3,520원 (10ml당 39원) 내일(일) 도착 보장 5 (3220) 최대 176원 적립",조미료,양념/소스,SAUCE_SEASONING,레몬 식초,백설,식초,0
[한끼통살] 곤약현미 볶음밥 5종 (택1),간편식,즉석밥,INSTANT,즉석 볶음밥,한끼통살,즉석 볶음밥,0
"국내산 양파(소), 1kg, 1개 2,990원 (100g당 299원) 내일(일) 새벽 도착 보장 4.5 (95094) 최대 150원 적립",채소/곡물류,채소,RAW_PRODUCE,양파,,양파,0
[미트엔조이] 육향가득 양념 토시살구이 400g,간편식,밀키트,RTC_MEAL,밀키트,미트엔조이,밀키트,0
[이상복명과] 녹차빵 (38g X 10개),간식류,빵류,BAKERY,녹차빵,이상복명과,기타 빵류,0
[테일러] 애프터 딥워터 코코젤리밥 3종 (택1),간식류,초콜릿/사탕,SNACK,젤리,테일러,젤리,0
유기농 간편 대파 150g (냉동),채소/곡물류,채소,RAW_PRODUCE,대파,,대파,0
[선물세트][CJ] 스팸 라이트 8호,상온식품,참치/스팸캔,CANNED,스팸,CJ,스팸,0
"오뚜기 가쓰오 유부 우동 컵, 62g, 6개 3%6,980원 6,750원 (100g당 1,815원) 내일(일) 도착 보장 5 (15089) 최대 338원 적립",간편식,라면,INSTANT,가쓰오 우동,오뚜기,우동/칼국수,0
[선물세트] 대천김 혼합 세트,상온식품,김/자반,DRIED_SEAFOOD,김,대천김,김,0
[청담미역] 가자미 미역국,간편식,레트로트,RTC_MEAL,레트로트,청담미역,레트로트,0
[마이셰프] 얼큰한 꽃게탕,간편식,밀키트,RTC_MEAL,밀키트,마이셰프,밀키트,0
"백설 천일염 꽃소금, 400g, 1개 3,040원 (100g당 760원) 내일(일) 도착 보장 5 (817) 최대 152원 적립",조미료,조미료,SAUCE_SEASONING,꽃소금,백설,소금,0
"큐피 참깨 드레싱, 150ml, 1개 6,250원 (100ml당 4,167원) 내일(일) 도착 보장 5 (15546) 최대 313원 적립",조미료,양념/소스,SAUCE_SEASONING,참깨 드레싱,큐피,기타 소스,0
"곰곰 동물복지 우유, 900ml, 1팩 3,070원 (100ml당 341원) 내일(일) 새벽 도착 보장 5 (7598) 최대 154원 적립",유제품,우유/두유,DAIRY,우유,곰곰,우유,0
"칠갑농산 감자전분, 500g, 1개 5,800원 (100g당 1,160원) 내일(일) 도착 보장 5 (2703) 최대 290원 적립",조미료,가루분말,SAUCE_SEASONING,감자전분,칠갑농산,감자전분,0
[그래놀라하우스] 그래놀라 미니 10개입 2종(택1),상온식품,시리얼,GRAIN,그래놀라,그래놀라하우스,그래놀라,0
[김소형원방] 동방비책 순녹용 진액 30포,미등록 카테고리,기타,UNKNOWN,기타,김소형원방,기타,0
"카누 미니 마일드 로스트 아메리카노 원두커피스틱, 0.9g, 100개입, 1개 23,260원 (10g당 2,584원) 내일(일) 도착 보장 5 (180735) 최대 1,163원 적립",음료,커피/차,BEVERAGE,커피가루,카누,커피,0
[왕애밥상] 실비깍두기,간편식,반찬류,SIMPLE_PROCESSED,깍두기,왕애밥상,깍두기,0
"트와이닝 얼그레이 티백, 2g, 25개입, 1개 쿠폰할인9%6,980원 6,320원 (10g당 1,264원) 내일(일) 새벽 도착 보장 5 (1426) 최대 316원 적립",음료,커피/차,BEVERAGE,티백,트와이닝,티백,0
[오리온] 치킨팝 65g (택1),간식류,과자/스낵,SNACK,치킨팝,오리온,스낵,0
[풀무원] 저당쌈장 2종,조미료,양념/소스,SAUCE_SEASONING,쌈장,풀무원,쌈장,0
[선물세트] 콤비타 UMF18+ 마누카꿀 더블세트,조미료,양념/소스,SAUCE_SEASONING,꿀,콤비타,꿀,0
생 앙드레 트리플 크림 치즈 200g,유제품,치즈,DAIRY,크림치즈,생 앙드레,크림치즈,0
[ISFI] 오레가노홀 12g,조미료,향신료/허브,SAUCE_SEASONING,오레가노,ISFI,오레가노,0
[로다스] 바닐라 클로티드 크림 113g,유제품,버터/생크림,DAIRY,클로티드 크림,로다스,생크림,0
[CU 픽업] 시메이배럴숙성2023,술,맥주,ALCOHOL,에일,시메이,에일,0
"현미 원형 월남쌈, 200g, 1개 20%2,400원 1,900원 (100g당 950원) 내일(일) 도착 보장 5 (4385) 최대 95원 적립",간편식,반찬류,SIMPLE_PROCESSED,월남쌈,,기타 반찬류,0
[청양] 유기농 볶음 통 참깨 120g,채소/곡물류,쌀/잡곡,GRAIN,참깨,청양,기타 잡곡,0
[콤비타] UMF15+ 퓨어 100% 마누카꿀 로젠지 6개입,조미료,양념/소스,SAUCE_SEASONING,꿀,콤비타,꿀,0
[미식회관] 타코와사비,간편식,레트로트,RTC_MEAL,레트로트,미식회관,레트로트,0
[풀무원] 튀김 가쓰오 우동 (2인분),간편식,밀키트,RTC_MEAL,밀키트,풀무원,밀키트,0
[종가] 묵은지 900g,간편식,반찬류,SIMPLE_PROCESSED,묵은지,종가,배추김치,0
"청정원 남해안 멸치액젓 골드, 1kg, 1개 11%6,090원 5,400원 (10g당 54원) 내일(일) 새벽 도착 보장 5 (6546) 최대 270원 적립",조미료,조미료,SAUCE_SEASONING,멸치액젓,청정원,액젓,0
[하남돼지집] 고추장찌개,간편식,밀키트,RTC_MEAL,밀키트,하남돼지집,밀키트,0
"영산홍어 프리미엄 흑산도 홍어회 + 초고추장(냉장), 120g, 1세트 13,900원 (100g당 9,929원) 내일(일) 새벽 도착 보장 4.5 (195) 최대 645원 적립",수산물,생선,RAW_SEAFOOD,홍어,영산홍어,회 묶음,0
"스타벅스 미디엄 로스트 아메리카노 원두커피믹스, 1.1g, 30개입, 1개 9,790원 (10g당 2,967원) 내일(일) 도착 보장 5 (20773) 최대 490원 적립",음료,커피/차,BEVERAGE,커피믹스,스타벅스,커피믹스,0
[난축맛돈] 뼈등심 구이용 450g,육류/계란,돼지고기,RAW_MEAT,돼지 등심,난축맛돈,돼지 등심,0
"브로콜리 (냉동), 1kg, 1개, 1개입 5,400원 (100g당 540원) 내일(일) 새벽 도착 보장 4.5 (696) 최대 270원 적립",채소/곡물류,채소,RAW_PRODUCE,브로콜리,,브로콜리,0
"신앙촌 양조 생명물 간장, 360ml, 1개 5,930원 (100ml당 1,647원) 내일(일) 도착 보장 5 (16817) 최대 296원 적립",조미료,양념/소스,SAUCE_SEASONING,양조간장,신앙촌,간장,0
[피코크] 차돌 짬뽕탕,간편식,레트로트,RTC_MEAL,레트로트,피코크,레트로트,0
[하림] 구워먹는 치킨 930g (냉장),간편식,냉동식품,FROZEN_MEAL,냉동 치킨,하림,냉동 치킨,0
[쿠라콘] 시오콘부 염장다시마 2종 (47g /130g),수산물,미역/다시마,DRIED_SEAFOOD,다시마,쿠라콘,다시마,0
[놀부보쌈] 통순살족발,간편식,레트로트,RTC_MEAL,레트로트,놀부보쌈,레트로트,0
"맥심 모카골드 라이트 커피믹스, 11.8g, 50개입, 1개 9,790원 (10g당 166원) 내일(일) 도착 보장 5 (23534) 최대 490원 적립",음료,커피/차,BEVERAGE,커피믹스,맥심,커피믹스,0
[선물세트] 호정가 찹쌀약과 미니세트 (소) (쇼핑백 증정),간식류,디저트/케이크,BAKERY,약과,호정가,약과,0
"무농약 인증 국내산 추부깻잎, 35g, 1팩 2,040원 (100g당 5,829원) 내일(일) 새벽 도착 보장 4.5 (10374) 최대 102원 적립",채소/곡물류,채소,RAW_PRODUCE,깻잎,,깻잎,0
"5kg 대용량 볶은 해바라기씨 꽈즈 오리지널 원맛, 1개 35,900원 (100g당 718원) 2/20 도착 예정 4.5 (295) 최대 1,795원 적립",과일/견과류,견과류,RAW_FRUIT,해바라기씨,차이홍푸드,해바라기씨,0
[바다원] 바베큐 조미 오징어 오리지널 130g,간식류,과자/스낵,SNACK,오징어 스낵,바다원,스낵,0
[콤비타] 뉴질랜드 마누카꿀 3종,조미료,양념/소스,SAUCE_SEASONING,꿀,뉴질랜드,꿀,0
"종가 포기김치, 2.3kg, 1개 23,900원 (100g당 1,039원) 내일(일) 새벽 도착 보장 4.5 (77011) 최대 1,195원 적립",간편식,반찬류,SIMPLE_PROCESSED,배추김치,종가,배추김치,0
[롯데] 제로 시트러스 유자 젤리 40g X 8개입,간식류,초콜릿/사탕,SNACK,젤리,롯데,젤리,0
[픽앤치즈] 캘리포니아 슬라이스 치즈 7종,유제품,치즈,DAIRY,치즈,픽앤치즈,기타 치즈,0
[리터스포트] 큐브 초콜릿 골든 에디션 148g,간식류,초콜릿/사탕,SNACK,초콜릿,리터스포트,초콜릿,0
[초코헬스] 제로넛츠 저당 초콜릿 250g,간식류,초콜릿/사탕,SNACK,초콜릿,초코헬스,초콜릿,0
[보물섬] 국산 데친 전복회 100g (냉장),수산물,조개/전복,RAW_SEAFOOD,전복,보물섬,전복,0
[조선델리] 조선호텔 블랙포레스트 케이크 900g,간식류,디저트/케이크,BAKERY,케이크,조선델리,케이크,0
[나폴레옹] 유자 스폰지 케이크 430g,간식류,디저트/케이크,BAKERY,케이크,나폴레옹,케이크,0
[선물세트] [감익는 마을] GAP 경북 상주 곶감 실속세트(15입),간식류,디저트/케이크,BAKERY,곶감,감익는 마을,곶감,0
"어니스트 유기농 엑스트라버진 코코넛오일, 500ml, 1개 17,500원 (1개당 17,500원) 내일(일) 도착 보장 4.5 (13121) 최대 875원 적립",조미료,식용유/기름,SAUCE_SEASONING,코코넛 오일,어니스트,코코넛 오일,0
"롯데카스타드 스친소 스트로베리 요거트, 2개, 126g 할인6%5,800원 5,450원 (10g당 216원) 내일(일) 도착 보장 5 (40) 최대 273원 적립",간식류,빵류,BAKERY,카스타드,롯데,기타 빵류,0
[존쿡 델리미트] 홀머슬 햄 100g,육류/계란,가공육(햄/소시지),PROCESSED_MEAT,햄,존쿡 델리미트,햄,0
"오리온 와우스낵 선물세트 16팩, 포카칩 + 꼬북칩 + 오감자 + 돌아온썬칩, 1세트 11,300원 (1세트당 11,300원) 내일(일) 도착 보장 5 (22400) 최대 565원 적립",간식류,과자/스낵,SNACK,과자,오리온,기타 과자/스낵,0
[고메] 대가 탕수육 390g,간편식,냉동식품,FROZEN_MEAL,냉동 탕수육,고메,냉동 탕수육,0
"곰곰 구운 아몬드, 1kg, 1개 20,990원 (100g당 2,099원) 내일(일) 새벽 도착 보장 5 (2654) 최대 1,050원 적립",과일/견과류,견과류,RAW_FRUIT,아몬드,곰곰,아몬드,0
[앙트르몽] 에멘탈 치즈 135g,유제품,치즈,DAIRY,에멘탈 치즈,앙트르몽,에멘탈 치즈,0
[미카구토] 오사츠도키 고구마칩 85g,간식류,과자/스낵,SNACK,고구마칩,미카구토,고구마칩,0
[보르니에르] 홀그레인 머스타드 210g,조미료,양념/소스,SAUCE_SEASONING,머스타드,보르니에르,머스타드,0
[HUGO&VICTOR] 스콘 4종 (택1),간식류,빵류,BAKERY,스콘,HUGO&VICTOR,스콘,0
"부침명장 사옹원 한입 아삭김치전 (냉동), 510g, 1개 14%8,500원 7,240원 (100g당 1,420원) 내일(일) 새벽 도착 보장 5 (14075) 최대 325원 적립",간편식,냉동식품,FROZEN_MEAL,냉동 김치전,사옹원,기타 냉동식품,0
"수영산업 2025년산 햅쌀 황토골 황금 메뚜기쌀, 상등급, 1개, 10kg 13%37,900원 32,900원 (100g당 329원) 내일(일) 도착 보장 4.5 (2512) 최대 1,645원 적립",채소/곡물류,쌀/잡곡,GRAIN,쌀,수영산업,쌀,0
